freeze_index,host_timestamp_iso,frame_idx,sensor_table_x_m,sensor_table_y_m,sensor_table_z_m,mag_table_x_uT,mag_table_y_uT,mag_table_z_uT
81,2026-07-09T16:32:47.426,717,0.11404188722372055,-0.22548037767410278,0.03314114734530449,0.009695068001747131,-0.0043379515409469604,0.001828666776418686
82,2026-07-09T16:32:47.791,726,0.11679092049598694,-0.23301482200622559,0.029142960906028748,0.00945243239402771,-0.0020997226238250732,0.003527868539094925
83,2026-07-09T16:32:48.146,734,0.11525262892246246,-0.21613208949565887,0.046967778354883194,0.006487749516963959,-0.005780085921287537,0.0038323961198329926
84,2026-07-09T16:32:49.730,773,0.11835913360118866,-0.22418437898159027,0.025166993960738182,0.007913187146186829,-0.007113933563232422,0.003472002223134041
85,2026-07-09T16:32:50.286,787,0.11269177496433258,-0.2178129106760025,0.04373994097113609,0.009419843554496765,-0.005567103624343872,0.0006557144224643707
86,2026-07-09T16:32:50.661,795,0.11282128840684891,-0.229834645986557,0.04398970305919647,-0.00015498697757720947,-0.0005922317504882812,0.010231703519821167
87,2026-07-09T16:32:51.039,804,0.13703294098377228,-0.21932406723499298,0.02235180139541626,0.009081333875656128,-0.0049093663692474365,0.004359552636742592
88,2026-07-09T16:32:51.397,812,0.11770132929086685,-0.23717349767684937,0.050096526741981506,0.00949040800333023,-0.0032467395067214966,0.003079693764448166
89,2026-07-09T16:32:51.739,820,0.11643888801336288,-0.24086344242095947,0.04889533296227455,0.008093304932117462,-0.005155876278877258,0.003849901258945465
90,2026-07-09T16:32:52.124,828,0.11738452315330505,-0.2426125407218933,0.049692682921886444,0.009759470820426941,-0.0042183250188827515,0.0025597326457500458
91,2026-07-09T16:32:52.462,835,0.11892246454954147,-0.23923420906066895,0.04091206192970276,0.0071226730942726135,-0.004370838403701782,0.00392797589302063
92,2026-07-09T16:32:52.801,842,0.12364333122968674,-0.24846462905406952,0.05571071058511734,0.006578259170055389,-0.004750117659568787,0.003792334347963333
93,2026-07-09T16:32:53.183,851,0.11984231323003769,-0.24222587049007416,0.048872750252485275,0.010461829602718353,-0.004020035266876221,0.0021283961832523346
94,2026-07-09T16:32:53.537,859,0.12033693492412567,-0.24349483847618103,0.05097978934645653,0.007234811782836914,-0.0061410218477249146,0.0029778145253658295
95,2026-07-09T16:32:53.909,868,0.1193283274769783,-0.2406228929758072,0.04793872311711311,0.00934598594903946,-0.003157675266265869,0.002593930810689926
